3.0, 189.047, 280.222, 226.457, 275.636, 325.729, 259.832, 284.204, 275.716, 282.922, 317.038, 295.845, 293.905, 273.438, 278.57, 293.445, 286.648, 253.791, 276.459, 262.606, 281.54, 193.954, 218.925, 207.634, 207.985, 157.376, 192.243, 253.256, 270.694, 198.258, 210.506, 213.906, 217.645, 220.364, 85.333, 125.845, 93.906, 120.605, 355.769, 117.702, 289.518, 324.96, 287.56, 151.918, 28.647, 11.472, 36.747, 339.088, 323.788, 286.034, 367.478
274.664, 3.0, 144.598, 156.652, 139.177, 183.743, 155.359, 164.983, 147.857, 159.734, 170.127, 163.109, 177.256, 149.014, 148.554, 166.455, 152.924, 132.299, 193.957, 148.689, 217.118, 38.039, 68.324, 13.143, 10.402, 0.234, 35.772, 78.537, 57.092, 3.457, 7.801, 59.779, 65.765, 69.687, 186.448, 180.705, 198.202, 194.674, 192.472, 151.16, 199.938, 131.933, 135.234, 114.897, 192.435, 175.916, 149.043, 206.613, 165.016, 135.679, 127.806
363.826, 143.453, 3.0, 237.843, 240.199, 261.414, 274.086, 233.347, 221.746, 227.007, 273.317, 244.632, 248.614, 229.343, 239.506, 253.804, 231.163, 207.335, 312.611, 240.349, 325.294, 146.757, 176.063, 107.645, 108.091, 114.897, 149.705, 139.695, 170.197, 117.304, 123.339, 156.255, 184.549, 190.753, 86.852, 78.561, 78.428, 110.214, 322.138, 49.991, 295.179, 32.882, 60.025, 0.029, 130.377, 113.684, 253.844, 301.839, 324.936, 243.344, 273.006
151.31, 166.851, 10.286, 3.0, 0.047, 50.016, 20.3, 18.982, 13.872, 14.929, 41.502, 26.956, 34.472, 11.877, 12.351, 22.251, 16.51, 6.791, 50.799, 12.499, 72.649, 120.277, 81.069, 156.048, 135.262, 139.177, 107.427, 147.245, 106.201, 147.114, 148.063, 149.608, 78.604, 94.715, 163.255, 170.323, 269.949, 223.402, 41.81, 239.243, 71.47, 258.696, 272.653, 240.199, 290.608, 332.54, 282.798, 63.758, 188.417, 171.616, 199.452
153.587, 179.7, 10.59, 24.713, 3.0, 55.282, 26.637, 14.214, 0.027, 6.872, 44.51, 40.445, 27.708, 18.0, 3.878, 22.225, 16.9, 18.016, 43.123, 9.168, 70.867, 126.351, 84.302, 143.287, 142.669, 147.857, 119.95, 93.077, 119.595, 143.341, 161.776, 142.68, 83.846, 94.724, 150.534, 166.153, 187.045, 225.536, 35.298, 210.237, 74.062, 288.151, 286.255, 221.746, 345.905, 316.919, 286.464, 71.228, 236.731, 181.337, 196.411
214.676, 75.539, 74.4, 103.984, 81.069, 3.0, 78.709, 95.513, 84.302, 103.192, 110.353, 110.694, 109.46, 80.569, 91.377, 97.295, 90.507, 67.638, 124.342, 87.801, 133.386, 45.123, 0.032, 71.797, 69.199, 68.324, 39.263, 8.703, 30.1, 65.633, 75.912, 69.068, 1.552, 12.627, 243.531, 235.33, 270.555, 294.853, 129.203, 257.134, 132.718, 199.672, 187.192, 176.063, 251.801, 239.235, 207.351, 161.745, 128.731, 102.661, 93.316
0.024, 303.072, 151.638, 167.84, 151.31, 189.954, 3.0, 168.438, 153.587, 164.713, 185.833, 179.939, 188.714, 149.174, 160.638, 172.501, 171.088, 143.657, 199.953, 156.289, 208.402, 253.432, 214.676, 289.614, 277.708, 274.664, 242.143, 226.744, 241.541, 283.903, 295.861, 276.236, 212.308, 228.735, 318.021, 330.503, 442.414, 458.902, 193.397, 400.695, 204.189, 399.932, 401.072, 363.826, 467.698, 452.78, 439.845, 247.656, 324.153, 311.219, 317.454
324.153, 183.093, 204.919, 213.349, 188.417, 227.318, 193.336, 3.0, 236.731, 230.095, 238.109, 210.444, 226.475, 196.062, 213.872, 217.926, 201.362, 191.4, 251.196, 204.899, 265.098, 140.691, 128.731, 210.278, 174.083, 165.016, 131.684, 132.303, 143.822, 171.472, 219.887, 170.381, 148.192, 139.265, 418.607, 354.844, 405.02, 411.699, 223.655, 362.069, 249.742, 350.262, 302.128, 324.936, 358.513, 368.248, 306.3, 244.446, 0.025, 127.971, 175.813
230.335, 214.229, 103.935, 108.744, 107.638, 190.48, 102.256, 100.217, 3.0, 85.128, 140.807, 116.585, 113.286, 104.7, 98.687, 96.253, 101.057, 102.6, 128.846, 92.506, 140.314, 205.242, 189.006, 236.814, 229.179, 225.571, 189.114, 177.351, 194.572, 226.471, 247.569, 227.269, 164.441, 169.181, 239.403, 233.035, 300.204, 315.218, 128.039, 321.878, 149.089, 361.718, 329.007, 320.935, 372.477, 367.806, 378.652, 158.882, 290.865, 271.0, 252.226
193.397, 219.543, 60.628, 72.499, 41.81, 91.749, 88.864, 47.681, 35.298, 3.0, 88.632, 63.013, 60.506, 58.498, 42.706, 85.041, 59.75, 81.98, 83.871, 52.201, 90.121, 174.031, 129.203, 189.155, 189.667, 192.472, 167.282, 134.643, 149.937, 192.773, 239.988, 227.055, 132.726, 139.615, 295.532, 205.477, 449.994, 429.297, 0.025, 408.285, 102.546, 440.392, 316.187, 322.138, 384.698, 369.611, 368.059, 119.372, 223.655, 252.155, 243.103
151.638, 148.062, 0.032, 22.44, 10.286, 46.025, 17.622, 21.944, 10.59, 19.325, 3.0, 32.853, 36.114, 13.673, 13.149, 25.843, 21.161, 8.456, 53.887, 8.297, 92.214, 120.455, 74.4, 143.043, 148.452, 144.598, 107.823, 83.129, 102.415, 142.157, 151.978, 137.074, 79.136, 92.632, 268.113, 243.549, 289.971, 263.362, 60.628, 265.072, 68.928, 272.055, 275.26, 235.068, 299.035, 312.683, 278.709, 70.87, 204.919, 170.299, 192.34
226.744, 57.914, 83.129, 102.611, 147.245, 121.531, 74.446, 98.459, 93.077, 102.039, 118.289, 3.0, 119.06, 140.717, 94.465, 105.956, 95.922, 78.064, 129.288, 90.865, 143.085, 41.43, 8.703, 68.89, 66.232, 78.537, 46.837, 0.023, 35.094, 76.656, 57.992, 73.176, 10.337, 11.076, 233.715, 212.533, 235.116, 265.448, 134.643, 221.469, 146.447, 215.221, 194.124, 139.695, 307.175, 289.728, 218.68, 135.235, 132.303, 106.661, 99.739